name,link_id,from_node_id,to_node_id,facility_type,link_type,length,lanes,free_speed,capacity,dir_flag,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1
,31924,11123,932,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,31925,11123,3742,Highway,1,0.47,1,25,810,1,0,0.0188,810,0.15,4,1
,31926,11123,4570,Highway,1,0.38,1,22,770,1,0,0.017272727,770,0.15,4,1
,31927,11123,7300,Highway,1,0.43,1,22,315,1,0,0.019545455,315,0.15,4,1
,31928,11124,933,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,31929,11124,5069,Highway,1,0.16,1,22,324,1,0,0.007272727,324,0.15,4,1
,31930,11124,7300,Highway,1,0.06,1,22,324,1,0,0.002727273,324,0.15,4,1
,31931,11124,12562,Highway,1,0.03,1,22,2520,1,0,0.001363636,2520,0.15,4,1
,31932,11125,934,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,31933,11125,4420,Highway,1,0.27,1,29,900,1,0,0.009310345,900,0.15,4,1
,31934,11125,4466,Highway,1,0.24,1,29,900,1,0,0.008275862,900,0.15,4,1
,31935,11125,4564,Highway,1,0.39,1,29,900,1,0,0.013448276,900,0.15,4,1
,31936,11125,7298,Highway,1,0.6,1,25,810,1,0,0.024,810,0.15,4,1
,31937,11125,7299,Highway,1,0.1,1,33,1134,1,0,0.003030303,1134,0.15,4,1
,31938,11126,935,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,31939,11126,3804,Highway,1,0.53,1,33,1260,1,0,0.016060606,1260,0.15,4,1
,31940,11126,4463,Highway,1,0.46,1,36,2520,1,0,0.012777778,2520,0.15,4,1
,31941,11126,11120,Highway,1,0.54,1,36,1440,1,0,0.015,1440,0.15,4,1
,31942,11126,11121,Highway,1,1.06,1,32,1260,1,0,0.033125,1260,0.15,4,1
,31943,11127,936,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,31944,11127,3208,Highway,1,0.33,1,36,1800,1,0,0.009166667,1800,0.15,4,1
,31945,11127,3885,Highway,1,0.33,1,36,1920,1,0,0.009166667,1920,0.15,4,1
,31946,11127,6758,Highway,1,0.5,1,29,860,1,0,0.017241379,860,0.15,4,1
,31947,11128,937,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,31948,11128,3226,Highway,1,0.08,1,36,2100,1,0,0.002222222,2100,0.15,4,1
,31949,11128,10878,Highway,1,0.51,1,24,1540,1,0,0.02125,1540,0.15,4,1
,31950,11128,12571,Highway,1,0.51,1,22,549,1,0,0.023181818,549,0.15,4,1
,31951,11128,12616,Highway,1,0.86,1,36,720,1,0,0.023888889,720,0.15,4,1
,31952,11129,938,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,31953,11129,3814,Highway,1,0.5,1,36,2440,1,0,0.013888889,2440,0.15,4,1
,31954,11129,3881,Highway,1,0.5,1,22,770,1,0,0.022727273,770,0.15,4,1
,31955,11129,5067,Highway,1,0.39,1,25,630,1,0,0.0156,630,0.15,4,1
,31956,11129,11130,Highway,1,0.5,1,32,1400,1,0,0.015625,1400,0.15,4,1
,31957,11130,939,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,31958,11130,3832,Highway,1,0.2,1,32,2440,1,0,0.00625,2440,0.15,4,1
,31959,11130,3883,Highway,1,0.51,1,32,2440,1,0,0.0159375,2440,0.15,4,1
,31960,11130,11129,Highway,1,0.5,1,32,2440,1,0,0.015625,2440,0.15,4,1
,31961,11130,12606,Highway,1,0.25,1,24,1920,1,0,0.010416667,1920,0.15,4,1
,31962,11131,940,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,31963,11131,3884,Highway,1,0.52,1,29,900,1,0,0.017931034,900,0.15,4,1
,31964,11131,4465,Highway,1,0.51,1,29,900,1,0,0.017586207,900,0.15,4,1
,31965,11131,4496,Highway,1,0.49,1,29,2440,1,0,0.016896552,2440,0.15,4,1
,31966,11131,11132,Highway,1,0.92,1,38,1400,1,0,0.024210526,1400,0.15,4,1
,31967,11132,941,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,31968,11132,3885,Highway,1,0.65,1,36,1920,1,0,0.018055556,1920,0.15,4,1
,31969,11132,4463,Highway,1,0.56,1,36,1260,1,0,0.015555556,1260,0.15,4,1
,31970,11132,6754,Highway,1,0.52,1,38,2520,1,0,0.013684211,2520,0.15,4,1
,31971,11132,11131,Highway,1,0.92,1,38,1920,1,0,0.024210526,1920,0.15,4,1
,31972,11133,942,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,31973,11133,3889,Highway,1,0.36,1,38,2160,1,0,0.009473684,2160,0.15,4,1
,31974,11133,6481,Highway,1,0.5,1,25,630,1,0,0.02,630,0.15,4,1
,31975,11133,6758,Highway,1,0.5,1,29,860,1,0,0.017241379,860,0.15,4,1
,31976,11133,12613,Highway,1,0.42,1,36,1440,1,0,0.011666667,1440,0.15,4,1
,31977,11134,943,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,31978,11134,3893,Highway,1,0.49,1,29,900,1,0,0.016896552,900,0.15,4,1
,31979,11134,6696,Highway,1,0.2,1,25,600,1,0,0.008,600,0.15,4,1
,31980,11134,12613,Highway,1,0.55,1,35,410,1,0,0.015714286,410,0.15,4,1
,31981,11135,944,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,31982,11135,3909,Highway,1,0.78,1,38,1440,1,0,0.020526316,1440,0.15,4,1
,31983,11135,5072,Highway,1,0.25,1,22,810,1,0,0.011363636,810,0.15,4,1
,31984,11135,5468,Highway,1,0.36,1,24,810,1,0,0.015,810,0.15,4,1
,31985,11135,12608,Highway,1,0.5,1,36,1440,1,0,0.013888889,1440,0.15,4,1
,31986,11136,945,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,31987,11136,5513,Highway,1,0.5,1,36,2520,1,0,0.013888889,2520,0.15,4,1
,31988,11136,5907,Highway,1,0.35,1,36,2520,1,0,0.009722222,2520,0.15,4,1
,31989,11136,6462,Highway,1,0.5,1,22,711,1,0,0.022727273,711,0.15,4,1
,31990,11137,946,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,31991,11137,3842,Highway,1,0.5,1,38,2520,1,0,0.013157895,2520,0.15,4,1
,31992,11137,3884,Highway,1,0.49,1,29,860,1,0,0.016896552,860,0.15,4,1
,31993,11137,4707,Highway,1,0.25,1,36,2520,1,0,0.006944444,2520,0.15,4,1
,31994,11137,5775,Highway,1,0.55,1,29,770,1,0,0.018965517,770,0.15,4,1
,31995,11138,947,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,31996,11138,3842,Highway,1,0.5,1,38,2520,1,0,0.013157895,2520,0.15,4,1
,31997,11138,3889,Highway,1,0.64,1,38,2160,1,0,0.016842105,2160,0.15,4,1
,31998,11138,6480,Highway,1,0.52,1,36,2160,1,0,0.014444444,2160,0.15,4,1
,31999,11138,6754,Highway,1,0.5,1,38,2520,1,0,0.013157895,2520,0.15,4,1
,32000,11139,948,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32001,11139,4546,Highway,1,1.09,1,40,770,1,0,0.02725,770,0.15,4,1
,32002,11139,6696,Highway,1,0.73,1,27,860,1,0,0.027037037,860,0.15,4,1
,32003,11139,11140,Highway,1,0.65,1,38,1620,1,0,0.017105263,1620,0.15,4,1
,32004,11139,12637,Highway,1,0.55,1,36,1440,1,0,0.015277778,1440,0.15,4,1
,32005,11140,949,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32006,11140,6697,Highway,1,0.26,1,36,1200,1,0,0.007222222,1200,0.15,4,1
,32007,11140,10896,Highway,1,0.46,1,36,1440,1,0,0.012777778,1440,0.15,4,1
,32008,11140,11139,Highway,1,0.65,1,38,1440,1,0,0.017105263,1440,0.15,4,1
,32009,11141,950,Highway,1,0.48,1,25,100000,1,0,0.0192,100000,0.15,4,1
,32010,11141,3908,Highway,1,1,1,42,1440,1,0,0.023809524,1440,0.15,4,1
,32011,11141,5907,Highway,1,0.25,1,36,2520,1,0,0.006944444,2520,0.15,4,1
,32012,11141,11142,Highway,1,0.34,1,38,2520,1,0,0.008947368,2520,0.15,4,1
,32013,11141,11147,Highway,1,1.04,1,42,1440,1,0,0.024761905,1440,0.15,4,1
,32014,11142,951,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32015,11142,6193,Highway,1,0.39,1,39,2520,1,0,0.01,2520,0.15,4,1
,32016,11142,6634,Highway,1,0.39,1,22,770,1,0,0.017727273,770,0.15,4,1
,32017,11142,11141,Highway,1,0.34,1,38,1440,1,0,0.008947368,1440,0.15,4,1
,32018,11143,952,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32019,11143,6193,Highway,1,0.32,1,38,2520,1,0,0.008421053,2520,0.15,4,1
,32020,11143,6474,Highway,1,0.48,1,29,810,1,0,0.016551724,810,0.15,4,1
,32021,11143,6567,Highway,1,0.5,1,38,2520,1,0,0.013157895,2520,0.15,4,1
,32022,11143,6633,Highway,1,0.4,1,28,900,1,0,0.014285714,900,0.15,4,1
,32023,11144,953,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32024,11144,3211,Highway,1,0.66,1,38,1980,1,0,0.017368421,1980,0.15,4,1
,32025,11144,11145,Highway,1,0.75,1,38,2520,1,0,0.019736842,2520,0.15,4,1
,32026,11144,12635,Highway,1,0.39,1,36,1440,1,0,0.010833333,1440,0.15,4,1
,32027,11144,12843,Highway,1,0.3,1,38,1440,1,0,0.007894737,1440,0.15,4,1
,32028,11145,954,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32029,11145,3211,Highway,1,0.33,1,25,360,1,0,0.0132,360,0.15,4,1
,32030,11145,3906,Highway,1,0.17,1,25,810,1,0,0.0068,810,0.15,4,1
,32031,11145,11144,Highway,1,0.75,1,38,1440,1,0,0.019736842,1440,0.15,4,1
,32032,11145,12637,Highway,1,0.53,1,33,430,1,0,0.016060606,430,0.15,4,1
,32033,11146,955,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32034,11146,4545,Highway,1,0.05,1,35,510,1,0,0.001428571,510,0.15,4,1
,32035,11146,4551,Highway,1,1.05,1,43,430,1,0,0.024418605,430,0.15,4,1
,32036,11146,10902,Highway,1,1,1,23,340,1,0,0.043478261,340,0.15,4,1
,32037,11146,11152,Highway,1,0.52,1,35,990,1,0,0.014857143,990,0.15,4,1
,32038,11147,956,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,32039,11147,6632,Highway,1,1.58,1,38,1260,1,0,0.041578947,1260,0.15,4,1
,32040,11147,6755,Highway,1,0.95,1,36,680,1,0,0.026388889,680,0.15,4,1
,32041,11147,11141,Highway,1,1.04,1,42,1440,1,0,0.024761905,1440,0.15,4,1
,32042,11147,11148,Highway,1,0.49,1,38,1440,1,0,0.012894737,1440,0.15,4,1
,32043,11148,957,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32044,11148,4566,Highway,1,0.44,1,40,1440,1,0,0.011,1440,0.15,4,1
,32045,11148,6756,Highway,1,0.98,1,43,810,1,0,0.022790698,810,0.15,4,1
,32046,11148,7068,Highway,1,1.31,1,37,770,1,0,0.035405405,770,0.15,4,1
,32047,11148,11147,Highway,1,0.49,1,38,1440,1,0,0.012894737,1440,0.15,4,1
,32048,11149,958,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32049,11149,2882,Highway,1,0.27,1,36,1800,1,0,0.0075,1800,0.15,4,1
,32050,11149,7068,Highway,1,1.25,1,40,770,1,0,0.03125,770,0.15,4,1
,32051,11149,11151,Highway,1,1.39,1,42,940,1,0,0.033095238,940,0.15,4,1
,32052,11149,12635,Highway,1,0.87,1,38,1440,1,0,0.022894737,1440,0.15,4,1
,32053,11150,959,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32054,11150,4553,Highway,1,0.87,1,27,810,1,0,0.032222222,810,0.15,4,1
,32055,11150,4562,Highway,1,1.4,1,42,430,1,0,0.033333333,430,0.15,4,1
,32056,11150,11151,Highway,1,0.32,1,25,360,1,0,0.0128,360,0.15,4,1
,32057,11151,960,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32058,11151,3211,Highway,1,0.83,1,27,450,1,0,0.030740741,450,0.15,4,1
,32059,11151,4552,Highway,1,1.05,1,40,680,1,0,0.02625,680,0.15,4,1
,32060,11151,11149,Highway,1,1.39,1,42,680,1,0,0.033095238,680,0.15,4,1
,32061,11151,11150,Highway,1,0.32,1,25,360,1,0,0.0128,360,0.15,4,1
,32062,11152,961,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32063,11152,4551,Highway,1,0.75,1,27,340,1,0,0.027777778,340,0.15,4,1
,32064,11152,10908,Highway,1,1,1,27,450,1,0,0.037037037,450,0.15,4,1
,32065,11152,11044,Highway,1,0.98,1,36,1030,1,0,0.027222222,1030,0.15,4,1
,32066,11152,11146,Highway,1,0.52,1,35,990,1,0,0.014857143,990,0.15,4,1
,32067,11153,971,Highway,1,0.44,1,25,100000,1,0,0.0176,100000,0.15,4,1
,32068,11153,2366,Highway,1,0.13,1,35,1620,1,0,0.003714286,1620,0.15,4,1
,32069,11153,3886,Highway,1,0.93,1,35,1080,1,0,0.026571429,1080,0.15,4,1
,32070,11153,6326,Highway,1,1.25,1,38,720,1,0,0.032894737,720,0.15,4,1
,32071,11153,6339,Highway,1,1.39,1,35,1440,1,0,0.039714286,1440,0.15,4,1
,32072,11154,969,Highway,1,1.01,1,25,100000,1,0,0.0404,100000,0.15,4,1
,32073,11154,9795,Highway,1,0.53,1,25,360,1,0,0.0212,360,0.15,4,1
,32074,11154,11787,Highway,1,1.52,1,24,350,1,0,0.063333333,350,0.15,4,1
,32075,11154,12347,Highway,1,0.1,1,28,1440,1,0,0.003571429,1440,0.15,4,1
,32076,11155,970,Highway,1,1.02,1,25,100000,1,0,0.0408,100000,0.15,4,1
,32077,11155,8913,Highway,1,0.95,1,40,1260,1,0,0.02375,1260,0.15,4,1
,32078,11155,11045,Highway,1,1,1,36,720,1,0,0.027777778,720,0.15,4,1
,32079,11155,12350,Highway,1,0.31,1,38,1980,1,0,0.008157895,1980,0.15,4,1
,32080,11156,973,Highway,1,0.95,1,25,100000,1,0,0.038,100000,0.15,4,1
,32081,11156,6340,Highway,1,0.94,1,42,1440,1,0,0.022380952,1440,0.15,4,1
,32082,11156,6350,Highway,1,0.58,1,38,2160,1,0,0.015263158,2160,0.15,4,1
,32083,11156,9784,Highway,1,0.53,1,38,2520,1,0,0.013947368,2520,0.15,4,1
,32084,11156,9791,Highway,1,0.46,1,38,1620,1,0,0.012105263,1620,0.15,4,1
,32085,11157,975,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,32086,11157,9786,Highway,1,0.58,1,24,2520,1,0,0.024166667,2520,0.15,4,1
,32087,11157,9787,Highway,1,0.57,1,36,1620,1,0,0.015833333,1620,0.15,4,1
,32088,11157,9789,Highway,1,1,1,25,2520,1,0,0.04,2520,0.15,4,1
,32089,11157,12348,Highway,1,0.24,1,32,1440,1,0,0.0075,1440,0.15,4,1
,32090,11158,6345,Highway,1,1.54,1,42,770,1,0,0.036666667,770,0.15,4,1
,32091,11158,12349,Highway,1,0.05,1,38,1580,1,0,0.001315789,1580,0.15,4,1
,32092,11158,12375,Highway,1,0.5,1,38,2440,1,0,0.013157895,2440,0.15,4,1
,32093,11159,982,Highway,1,0.96,1,25,100000,1,0,0.0384,100000,0.15,4,1
,32094,11159,6357,Highway,1,1.02,1,47,1880,1,0,0.021702128,1880,0.15,4,1
,32095,11159,6360,Highway,1,0.99,1,45,1360,1,0,0.022,1360,0.15,4,1
,32096,11159,9775,Highway,1,0.36,1,38,2520,1,0,0.009473684,2520,0.15,4,1
,32097,11159,12412,Highway,1,0.34,1,38,1440,1,0,0.008947368,1440,0.15,4,1
,32098,11160,6362,Highway,1,0.51,1,36,2520,1,0,0.014166667,2520,0.15,4,1
,32099,11160,9779,Highway,1,0.61,1,38,1540,1,0,0.016052632,1540,0.15,4,1
,32100,11160,12418,Highway,1,0.59,1,36,1440,1,0,0.016388889,1440,0.15,4,1
,32101,11160,12420,Highway,1,0.97,1,42,1360,1,0,0.023095238,1360,0.15,4,1
,32102,11161,985,Highway,1,1.02,1,25,100000,1,0,0.0408,100000,0.15,4,1
,32103,11161,6362,Highway,1,1,1,23,340,1,0,0.043478261,340,0.15,4,1
,32104,11161,9888,Highway,1,0.5,1,36,2160,1,0,0.013888889,2160,0.15,4,1
,32105,11161,12420,Highway,1,0.52,1,36,1440,1,0,0.014444444,1440,0.15,4,1
,32106,11162,988,Highway,1,0.43,1,25,100000,1,0,0.0172,100000,0.15,4,1
,32107,11162,6359,Highway,1,0.98,1,40,770,1,0,0.0245,770,0.15,4,1
,32108,11162,6371,Highway,1,0.88,1,42,1440,1,0,0.020952381,1440,0.15,4,1
,32109,11162,11163,Highway,1,0.75,1,38,1440,1,0,0.019736842,1440,0.15,4,1
,32110,11162,11168,Highway,1,0.74,1,35,510,1,0,0.021142857,510,0.15,4,1
,32111,11163,989,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,32112,11163,11162,Highway,1,0.75,1,38,1980,1,0,0.019736842,1980,0.15,4,1
,32113,11163,11169,Highway,1,0.62,1,35,1080,1,0,0.017714286,1080,0.15,4,1
,32114,11163,12412,Highway,1,0.81,1,42,1440,1,0,0.019285714,1440,0.15,4,1
,32115,11163,12415,Highway,1,0.83,1,38,1440,1,0,0.021842105,1440,0.15,4,1
,32116,11164,990,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32117,11164,6361,Highway,1,0.26,1,36,1440,1,0,0.007222222,1440,0.15,4,1
,32118,11164,12412,Highway,1,0.73,1,36,680,1,0,0.020277778,680,0.15,4,1
,32119,11164,12415,Highway,1,0.72,1,38,1440,1,0,0.018947368,1440,0.15,4,1
,32120,11165,991,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32121,11165,2891,Highway,1,0.5,1,36,2160,1,0,0.013888889,2160,0.15,4,1
,32122,11165,12416,Highway,1,0.5,1,36,2520,1,0,0.013888889,2520,0.15,4,1
,32123,11165,12418,Highway,1,0.32,1,33,720,1,0,0.00969697,720,0.15,4,1
,32124,11166,992,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32125,11166,2891,Highway,1,0.45,1,36,2160,1,0,0.0125,2160,0.15,4,1
,32126,11166,11167,Highway,1,0.77,1,38,1620,1,0,0.020263158,1620,0.15,4,1
,32127,11166,12418,Highway,1,0.98,1,36,680,1,0,0.027222222,680,0.15,4,1
,32128,11166,12420,Highway,1,0.94,1,40,720,1,0,0.0235,720,0.15,4,1
,32129,11166,12478,Highway,1,0.88,1,40,810,1,0,0.022,810,0.15,4,1
,32130,11167,993,Highway,1,0.52,1,25,100000,1,0,0.0208,100000,0.15,4,1
,32131,11167,11166,Highway,1,0.77,1,38,1440,1,0,0.020263158,1440,0.15,4,1
,32132,11167,12423,Highway,1,1.05,1,36,680,1,0,0.029166667,680,0.15,4,1
,32133,11167,12425,Highway,1,0.82,1,38,1440,1,0,0.021578947,1440,0.15,4,1
,32134,11168,994,Highway,1,0.44,1,25,100000,1,0,0.0176,100000,0.15,4,1
,32135,11168,6373,Highway,1,0.57,1,29,450,1,0,0.019655172,450,0.15,4,1
,32136,11168,11162,Highway,1,0.74,1,35,340,1,0,0.021142857,340,0.15,4,1
,32137,11168,11169,Highway,1,0.79,1,32,1080,1,0,0.0246875,1080,0.15,4,1
,32138,11169,995,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,32139,11169,2900,Highway,1,0.5,1,29,540,1,0,0.017241379,540,0.15,4,1
,32140,11169,11163,Highway,1,0.62,1,35,720,1,0,0.017714286,720,0.15,4,1
,32141,11169,11168,Highway,1,0.79,1,32,1080,1,0,0.0246875,1080,0.15,4,1
,32142,11170,996,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,32143,11170,3591,Highway,1,0.35,1,33,810,1,0,0.010606061,810,0.15,4,1
,32144,11170,11171,Highway,1,1,1,27,860,1,0,0.037037037,860,0.15,4,1
,32145,11170,12415,Highway,1,0.66,1,36,1440,1,0,0.018333333,1440,0.15,4,1
,32146,11171,997,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,32147,11171,3585,Highway,1,0.4,1,25,657,1,0,0.016,657,0.15,4,1
,32148,11171,11170,Highway,1,1,1,27,430,1,0,0.037037037,430,0.15,4,1
,32149,11171,12416,Highway,1,0.6,1,25,288,1,0,0.024,288,0.15,4,1
,32150,11172,998,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,32151,11172,6392,Highway,1,0.25,1,35,1098,1,0,0.007142857,1098,0.15,4,1
,32152,11172,11177,Highway,1,1,1,27,860,1,0,0.037037037,860,0.15,4,1
,32153,11172,12478,Highway,1,0.14,1,35,711,1,0,0.004,711,0.15,4,1
,32154,11173,999,Highway,1,0.52,1,25,100000,1,0,0.0208,100000,0.15,4,1
,32155,11173,7293,Highway,1,0.25,1,33,990,1,0,0.007575758,990,0.15,4,1
,32156,11173,8495,Highway,1,1.67,1,38,1080,1,0,0.043947368,1080,0.15,4,1
,32157,11174,1000,Highway,1,0.44,1,25,100000,1,0,0.0176,100000,0.15,4,1
,32158,11174,6373,Highway,1,0.63,1,37,990,1,0,0.017027027,990,0.15,4,1
,32159,11174,6387,Highway,1,0.36,1,33,810,1,0,0.010909091,810,0.15,4,1
,32160,11174,7544,Highway,1,1.19,1,27,900,1,0,0.044074074,900,0.15,4,1
,32161,11174,11221,Highway,1,1,1,32,1220,1,0,0.03125,1220,0.15,4,1
,32162,11175,1001,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32163,11175,2901,Highway,1,0.26,1,25,810,1,0,0.0104,810,0.15,4,1
,32164,11175,2903,Highway,1,0.08,1,38,2147,1,0,0.002105263,2147,0.15,4,1
,32165,11176,1002,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,32166,11176,3591,Highway,1,0.39,1,33,810,1,0,0.011818182,810,0.15,4,1
,32167,11176,12469,Highway,1,0.11,1,33,810,1,0,0.003333333,810,0.15,4,1
,32168,11177,1003,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32169,11177,6390,Highway,1,0.42,1,25,770,1,0,0.0168,770,0.15,4,1
,32170,11177,6392,Highway,1,0.7,1,25,340,1,0,0.028,340,0.15,4,1
,32171,11177,11172,Highway,1,1,1,27,510,1,0,0.037037037,510,0.15,4,1
,32172,11177,12474,Highway,1,0.71,1,27,450,1,0,0.026296296,450,0.15,4,1
,32173,11178,1004,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,32174,11178,6392,Highway,1,0.26,1,25,360,1,0,0.0104,360,0.15,4,1
,32175,11178,8495,Highway,1,0.43,1,29,450,1,0,0.014827586,450,0.15,4,1
,32176,11178,9810,Highway,1,0.46,1,25,360,1,0,0.0184,360,0.15,4,1
,32177,11178,12475,Highway,1,0.89,1,32,720,1,0,0.0278125,720,0.15,4,1
,32178,11179,1005,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,32179,11179,9809,Highway,1,0.29,1,35,810,1,0,0.008285714,810,0.15,4,1
,32180,11179,9977,Highway,1,0.5,1,32,1800,1,0,0.015625,1800,0.15,4,1
,32181,11179,11185,Highway,1,0.51,1,35,810,1,0,0.014571429,810,0.15,4,1
,32182,11179,12475,Highway,1,0.45,1,32,1360,1,0,0.0140625,1360,0.15,4,1
,32183,11180,1006,Highway,1,0.44,1,25,100000,1,0,0.0176,100000,0.15,4,1
,32184,11180,2505,Highway,1,0.75,1,38,1400,1,0,0.019736842,1400,0.15,4,1
,32185,11180,6387,Highway,1,0.19,1,36,1540,1,0,0.005277778,1540,0.15,4,1
,32186,11180,10035,Highway,1,1,1,39,770,1,0,0.025641026,770,0.15,4,1
,32187,11181,1007,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,32188,11181,6387,Highway,1,1.05,1,38,1540,1,0,0.027631579,1540,0.15,4,1
,32189,11181,7544,Highway,1,0.7,1,25,630,1,0,0.028,630,0.15,4,1
,32190,11181,12467,Highway,1,0.6,1,32,1880,1,0,0.01875,1880,0.15,4,1
,32191,11181,12526,Highway,1,1.03,1,27,770,1,0,0.038148148,770,0.15,4,1
,32192,11182,1008,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32193,11182,8500,Highway,1,0.5,1,25,360,1,0,0.02,360,0.15,4,1
,32194,11182,12528,Highway,1,1.26,1,29,450,1,0,0.043448276,450,0.15,4,1
,32195,11183,1009,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32196,11183,8498,Highway,1,0.5,1,25,340,1,0,0.02,340,0.15,4,1
,32197,11183,9904,Highway,1,0.48,1,25,810,1,0,0.0192,810,0.15,4,1
,32198,11184,1010,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,32199,11184,9805,Highway,1,0.61,1,32,1620,1,0,0.0190625,1620,0.15,4,1
,32200,11184,11185,Highway,1,0.47,1,38,810,1,0,0.012368421,810,0.15,4,1
,32201,11184,12475,Highway,1,0.51,1,32,1400,1,0,0.0159375,1400,0.15,4,1
,32202,11185,1011,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,32203,11185,9803,Highway,1,0.87,1,40,810,1,0,0.02175,810,0.15,4,1
,32204,11185,11179,Highway,1,0.51,1,35,720,1,0,0.014571429,720,0.15,4,1
,32205,11185,11184,Highway,1,0.47,1,38,810,1,0,0.012368421,810,0.15,4,1
,32206,11186,1012,Highway,1,0.96,1,25,100000,1,0,0.0384,100000,0.15,4,1
,32207,11186,12525,Highway,1,1.13,1,47,2520,1,0,0.024042553,2520,0.15,4,1
,32208,11186,12526,Highway,1,1.16,1,32,770,1,0,0.03625,770,0.15,4,1
,32209,11186,12529,Highway,1,1.06,1,45,720,1,0,0.023555556,720,0.15,4,1
,32210,11187,1013,Highway,1,1.01,1,25,100000,1,0,0.0404,100000,0.15,4,1
,32211,11187,6406,Highway,1,1.19,1,42,1620,1,0,0.028333333,1620,0.15,4,1
,32212,11187,12529,Highway,1,0.26,1,40,1440,1,0,0.0065,1440,0.15,4,1
,32213,11187,12555,Highway,1,1.49,1,42,770,1,0,0.03547619,770,0.15,4,1
,32214,11188,1014,Highway,1,1.01,1,25,100000,1,0,0.0404,100000,0.15,4,1
,32215,11188,4036,Highway,1,1.2,1,45,1620,1,0,0.026666667,1620,0.15,4,1
,32216,11188,9803,Highway,1,0.63,1,35,810,1,0,0.018,810,0.15,4,1
,32217,11188,12531,Highway,1,0.75,1,45,1440,1,0,0.016666667,1440,0.15,4,1
,32218,11188,12559,Highway,1,1.39,1,42,1080,1,0,0.033095238,1080,0.15,4,1
,32219,11189,268,Highway,1,0.36,1,25,100000,1,0,0.0144,100000,0.15,4,1
,32220,11189,9038,Highway,1,0.52,1,25,810,1,0,0.0208,810,0.15,4,1
,32221,11189,9039,Highway,1,0.3,1,25,430,1,0,0.012,430,0.15,4,1
,32222,11189,9075,Highway,1,1.27,1,24,810,1,0,0.052916667,810,0.15,4,1
